,timestamp,price,volume,count,pair,dates
59,1653652800000,29083.70087112917,4539.174287389953,64776,btc-usd,2022-05-27 12:00:00
60,1653649200000,28915.873071494294,2533.825412779983,44681,btc-usd,2022-05-27 11:00:00
61,1653645600000,28894.71905599653,2245.6164051699952,42484,btc-usd,2022-05-27 10:00:00
62,1653642000000,28964.627969999136,2141.275429959986,38300,btc-usd,2022-05-27 09:00:00
63,1653638400000,28975.309092374315,4089.6497823399786,53224,btc-usd,2022-05-27 08:00:00
64,1653634800000,29015.504868675504,3707.611455379968,49719,btc-usd,2022-05-27 07:00:00
65,1653631200000,28751.06961249984,4658.7259138399595,62005,btc-usd,2022-05-27 06:00:00
66,1653627600000,28827.47584499442,3923.104705319969,55053,btc-usd,2022-05-27 05:00:00
67,1653624000000,28931.695596799447,2391.4677168299886,40933,btc-usd,2022-05-27 04:00:00
68,1653620400000,29026.17315572992,1865.3623014299878,41415,btc-usd,2022-05-27 03:00:00
69,1653616800000,28918.873927134428,3449.7733910699653,61772,btc-usd,2022-05-27 02:00:00
70,1653613200000,28957.209485241157,4672.11546468995,68746,btc-usd,2022-05-27 01:00:00
71,1653609600000,29161.853607860623,3755.7343398399744,61746,btc-usd,2022-05-27 00:00:00
72,1653606000000,29362.785363582763,2815.0961024199632,50894,btc-usd,2022-05-26 23:00:00
73,1653602400000,29546.84609226779,1584.2994689399957,33930,btc-usd,2022-05-26 22:00:00
74,1653598800000,29558.10620835208,1875.4212243100033,40194,btc-usd,2022-05-26 21:00:00
75,1653595200000,29383.670113780903,2489.955410219992,46402,btc-usd,2022-05-26 20:00:00
76,1653591600000,29436.976236406077,3064.77370058999,52933,btc-usd,2022-05-26 19:00:00
77,1653588000000,29556.392653604726,2537.5522179799973,49567,btc-usd,2022-05-26 18:00:00
78,1653584400000,29544.99427235349,3722.06407052999,51224,btc-usd,2022-05-26 17:00:00
79,1653580800000,29577.436797242797,6234.955516959975,75268,btc-usd,2022-05-26 16:00:00
80,1653577200000,29355.342178264505,4870.534118399976,64185,btc-usd,2022-05-26 15:00:00
81,1653573600000,29117.463900499657,9790.242580359969,109304,btc-usd,2022-05-26 14:00:00
82,1653570000000,28423.444869624695,18545.585191329945,184471,btc-usd,2022-05-26 13:00:00
83,1653566400000,28904.19435739112,6040.550125960006,74942,btc-usd,2022-05-26 12:00:00
84,1653562800000,29021.472660941523,4134.283056959987,59177,btc-usd,2022-05-26 11:00:00
85,1653559200000,29169.80476904461,1448.7542947599977,30936,btc-usd,2022-05-26 10:00:00
86,1653555600000,29036.880481789623,5155.926127149975,63911,btc-usd,2022-05-26 09:00:00
87,1653552000000,29193.236467384726,6594.287697529973,82516,btc-usd,2022-05-26 08:00:00
88,1653548400000,29637.38008632599,1739.7072066899716,30410,btc-usd,2022-05-26 07:00:00
89,1653544800000,29575.252107015545,2968.1611489899765,39333,btc-usd,2022-05-26 06:00:00
90,1653541200000,29704.74526546122,1837.6519914799987,34031,btc-usd,2022-05-26 05:00:00
91,1653537600000,29791.770714134243,1354.9023216300068,29032,btc-usd,2022-05-26 04:00:00
92,1653534000000,29746.84212654569,1963.8875147600052,36898,btc-usd,2022-05-26 03:00:00
93,1653530400000,29749.492636253435,1626.1781101200086,35574,btc-usd,2022-05-26 02:00:00
94,1653526800000,29689.221679787526,2240.5849819800055,37549,btc-usd,2022-05-26 01:00:00
95,1653523200000,29693.253205747314,2302.7416497399954,43148,btc-usd,2022-05-26 00:00:00
96,1653519600000,29615.41513973796,2644.2040088399967,39241,btc-usd,2022-05-25 23:00:00
97,1653516000000,29774.13806248461,1254.913423320008,30522,btc-usd,2022-05-25 22:00:00
98,1653512400000,29761.973624830374,1308.7880316100102,34010,btc-usd,2022-05-25 21:00:00
99,1653508800000,29638.653487049876,2124.2953155000055,40956,btc-usd,2022-05-25 20:00:00
100,1653505200000,29757.162063959844,2925.2907989799673,50002,btc-usd,2022-05-25 19:00:00
101,1653501600000,29834.362647349357,6788.619728589945,98030,btc-usd,2022-05-25 18:00:00
102,1653498000000,29633.914279761124,1862.5995633399948,40129,btc-usd,2022-05-25 17:00:00
103,1653494400000,29522.19632661815,2868.8004440499626,50342,btc-usd,2022-05-25 16:00:00
104,1653490800000,29661.40339783092,2635.7023552299825,46817,btc-usd,2022-05-25 15:00:00
